,alg,p,dim,maze
618,e_astar,0.6,20,"[[0 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0]
 [1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 0]
 [0 0 0 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0]
 [1 1 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 1]
 [0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1]
 [1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 0 1 0 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1]
 [1 0 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1]
 [0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0]
 [1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1]
 [1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1]
 [1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0]
 [1 1 1 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1]
 [1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1]
 [1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0]
 [0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0]
 [1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 0]]"
619,m_astar,0.6,20,"[[0 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0]
 [1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 0]
 [0 0 0 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0]
 [1 1 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 1]
 [0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1]
 [1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 0 1 0 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1]
 [1 0 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1]
 [0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0]
 [1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1 1]
 [1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1]
 [1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0]
 [1 1 1 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1]
 [1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 1 0 1]
 [1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0]
 [0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0]
 [1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 0]]"
620,dfs,0.6,20,"[[0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1]
 [0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1]
 [1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1]
 [1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1]
 [1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1]
 [0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1]
 [0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0]
 [0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0]
 [1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1]
 [1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1]
 [1 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0]
 [0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1]
 [0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0]
 [0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0]
 [0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
 [1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0]]"
621,bfs,0.6,20,"[[0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1]
 [0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1]
 [1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1]
 [1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1]
 [1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1]
 [0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1]
 [0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0]
 [0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0]
 [1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1]
 [1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1]
 [1 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0]
 [0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1]
 [0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0]
 [0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0]
 [0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
 [1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0]]"
622,e_astar,0.6,20,"[[0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1]
 [0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1]
 [1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1]
 [1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1]
 [1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1]
 [0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1]
 [0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0]
 [0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0]
 [1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1]
 [1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1]
 [1 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0]
 [0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1]
 [0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0]
 [0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0]
 [0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
 [1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0]]"
623,m_astar,0.6,20,"[[0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1]
 [0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1]
 [1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1]
 [1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1]
 [1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1]
 [0 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1]
 [0 1 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0]
 [0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0]
 [1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1]
 [1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1]
 [1 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0]
 [0 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1]
 [0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0]
 [0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0]
 [0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
 [1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0]]"
624,dfs,0.6,20,"[[0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1]
 [1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1]
 [1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0]
 [1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0]
 [0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1]
 [0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 0]
 [1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1]
 [0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0]
 [0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0]
 [1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0]]"
625,bfs,0.6,20,"[[0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1]
 [1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1]
 [1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0]
 [1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0]
 [0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1]
 [0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 0]
 [1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1]
 [0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0]
 [0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0]
 [1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0]]"
626,e_astar,0.6,20,"[[0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1]
 [1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1]
 [1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0]
 [1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0]
 [0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1]
 [0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 0]
 [1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1]
 [0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0]
 [0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0]
 [1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0]]"
627,m_astar,0.6,20,"[[0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1]
 [1 0 1 0 1 1 1 0 0 0 0 1 1 1 0 0 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1]
 [1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0]
 [1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1]
 [1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 0]
 [0 0 1 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1]
 [1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0]
 [0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1]
 [0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 0]
 [1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1]
 [0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1]
 [0 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0 0]
 [0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0]
 [1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0]]"
628,dfs,0.6,20,"[[0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1]
 [1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1]
 [1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1]
 [1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1]
 [1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1]
 [1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1]
 [1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1]
 [0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1]
 [1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]
 [1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0]
 [1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0]]"
629,bfs,0.6,20,"[[0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1]
 [1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1]
 [1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1]
 [1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1]
 [1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1]
 [1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1]
 [1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1]
 [0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1]
 [1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]
 [1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0]
 [1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0]]"
630,e_astar,0.6,20,"[[0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1]
 [1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1]
 [1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1]
 [1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1]
 [1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1]
 [1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1]
 [1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1]
 [0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1]
 [1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]
 [1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0]
 [1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0]]"
631,m_astar,0.6,20,"[[0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0]
 [0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1]
 [1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 1]
 [1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1]
 [1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1]
 [1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1]
 [1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1]
 [1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0]
 [1 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1]
 [0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1]
 [1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1]
 [1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0]
 [0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0]
 [1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0]]"
632,dfs,0.6,20,"[[0 1 1 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0]
 [1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1]
 [0 1 0 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0]
 [1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0]
 [0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0]
 [1 1 1 1 1 0 1 0 0 0 0 1 0 1 0 0 1 1 1 1]
 [1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0]
 [1 0 0 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 0]
 [1 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1 1]
 [0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 0]
 [0 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1]
 [0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0]
 [0 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1]
 [1 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0]
 [1 1 1 0 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 0]
 [1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0]]"
